 haloID    z                BH_ID                    gas_ID           m_BH        m_gas     Z/Zsolar     iron_gas    Mg_gas      alpha_gas
 m0175  2.532296      576460760893614956                  428736  3.48679e+08  9.89000e+06  1.938231  1.90278e+04  5.26778e+03  1.83472e+05
 m0175  2.532508      576460760893614956                  278392  3.48622e+08  8.99958e+06  1.962538  1.81236e+04  4.86431e+03  1.67458e+05
 m0175  2.532508      576460760893614956     1729382317040089727  3.48622e+08  7.17222e+06  2.702769  2.13583e+04  5.47056e+03  1.82806e+05
 m0175  2.539046                  488588                  225220  3.02940e+08  6.52750e+06  1.675615  1.05383e+04  2.96514e+03  1.05733e+05
 m0175  2.540274                  488588                  480332  2.98492e+08  7.33042e+06  1.719308  1.21054e+04  3.42500e+03  1.21829e+05
 m0175  2.540888                  488588                  201727  2.88094e+08  9.97403e+06  1.941461  1.94889e+04  5.32444e+03  1.84681e+05
 m0175  2.542519                  488588                  217031  2.78022e+08  9.22722e+06  1.766923  1.58458e+04  4.44194e+03  1.57125e+05
 m0175  2.547634                  488588                  401306  2.64406e+08  7.91722e+06  1.966615  1.59528e+04  4.29000e+03  1.47778e+05
 m0175  2.549977                  488588      576460752303785578  2.55785e+08  1.00558e+07  1.968308  2.03514e+04  5.45597e+03  1.87625e+05
 m0175  2.551326                  488588                  147840  2.43043e+08  9.29319e+06  1.939923  1.79708e+04  4.95597e+03  1.72375e+05
 m0175  2.562865                  488588      576460752303829274  2.37993e+08  5.94528e+06  1.906615  1.12625e+04  3.11111e+03  1.08514e+05
 m0175  2.563449                  488588      576460760893615165  2.37690e+08  6.16417e+06  1.979615  1.26058e+04  3.36639e+03  1.15554e+05
 m0175  2.570128                  488588                  288339  2.24667e+08  9.82194e+06  1.974846  2.00528e+04  5.34792e+03  1.83694e+05
 m0175  2.577472                  488588                  475897  2.08521e+08  6.63375e+06  0.988231  6.19431e+03  1.69514e+03  6.38986e+04
 m0175  2.583677                  488588                  256335  2.01656e+08  7.48486e+06  2.198000  1.49569e+04  4.54958e+03  1.61819e+05
 m0175  2.594666                  488588                  209988  1.80579e+08  5.98694e+06  0.377215  2.47444e+03  5.58708e+02  2.03792e+04
 m0175  2.599427                  488588                  361386  1.68396e+08  6.27986e+06  1.382154  8.05931e+03  2.30792e+03  8.50542e+04
 m0175  2.599479                  488588                  342816  1.68368e+08  8.64167e+06  1.594077  1.26119e+04  3.71222e+03  1.35301e+05
 m0175  2.599634                  488588                  474257  1.53272e+08  6.05444e+06  1.082615  6.18750e+03  1.70694e+03  6.39139e+04
 m0175  2.611934                  488588                  412877  1.35278e+08  6.67056e+06  0.531300  3.53375e+03  8.82111e+02  3.36444e+04
 m0175  2.615473                  488588                  334583  1.32390e+08  6.03514e+06  0.595292  3.51819e+03  9.05444e+02  3.43736e+04
 m0175  2.627236                  488588                  195618  1.08985e+08  5.97917e+06  0.281262  1.71833e+03  4.13847e+02  1.56889e+04
 m0175  2.631807                  488588                  208875  9.61700e+07  6.95153e+06  2.147154  1.35956e+04  4.12361e+03  1.46722e+05
 m0175  2.642722                  488588                  496460  8.43381e+07  9.86736e+06  1.969077  1.76250e+04  5.32986e+03  1.91167e+05
 m0175  2.660014                  488588                  370373  7.05481e+07  7.83167e+06  1.874154  1.32831e+04  4.00903e+03  1.44486e+05
 m0175  2.673783                  488588                  341974  6.24706e+07  7.36917e+06  0.821538  7.17347e+03  1.53389e+03  5.34486e+04
 m0175  2.693349                  488588      576460760893777325  5.25056e+07  9.17625e+06  2.306538  1.89958e+04  5.87000e+03  2.08736e+05
 m0204  0.770112     7494024174042772034                  192348  3.86583e+09  6.23403e+06  0.365292  4.07403e+03  5.30833e+02  1.82139e+04
 m0204  0.785207     7494024174042772034     6917533580306747273  3.86583e+09  9.11486e+06  2.930769  4.45194e+04  8.26139e+03  2.50625e+05
 m0204  0.786700     7494024174042772034                  300338  3.86583e+09  5.94222e+06  0.229085  1.95028e+03  2.97125e+02  1.15192e+04
 m0204  0.786726     7494024174042772034                  353771  3.86583e+09  5.96556e+06  0.216669  1.86611e+03  2.80917e+02  1.08722e+04
 m0204  0.786751     7494024174042772034                  192091  3.86583e+09  5.97042e+06  0.221485  1.90097e+03  2.87250e+02  1.11329e+04
 m0204  0.850793     7494024174042772034     5188150902489629001  3.86583e+09  1.09919e+07  2.939000  5.95833e+04  1.03544e+04  2.93278e+05
 m0204  0.910369     2305843052163484153    12717643784046123082  2.49140e+09  9.53292e+06  2.860000  5.06278e+04  8.69556e+03  2.44597e+05
 m0204  0.910369     2305843052163484153    10377109533708654666  2.49140e+09  6.61264e+06  2.876846  3.50458e+04  6.06194e+03  1.71014e+05
 m0204  0.916495     2305843052163484153    10954836923407276106  2.49140e+09  1.05962e+07  2.790692  5.61542e+04  9.46000e+03  2.63833e+05
 m0204  0.918598     2305843052163484153    11536927175244912714  2.49140e+09  8.04222e+06  2.903692  4.27819e+04  7.43486e+03  2.10125e+05
 m0204  0.959520     1152921521786998511     1152921521786819639  1.42601e+08  8.31611e+06  2.221538  2.70944e+04  5.45264e+03  1.68847e+05
 m0204  0.977825     1152921521786998511                  274739  1.42601e+08  7.52653e+06  2.038077  1.55986e+04  4.37625e+03  1.51403e+05
 m0204  0.978509     1152921521786998511      576460752303606002  1.42601e+08  6.77292e+06  2.352846  2.03806e+04  4.66347e+03  1.50056e+05
 m0204  0.989662     2305843052163484153     9223633325485594698  2.44344e+09  6.54375e+06  2.665615  3.59528e+04  5.55181e+03  1.47264e+05
 m0204  0.998609     1152921521786998511                  211961  1.13748e+08  1.10179e+07  2.356692  3.26472e+04  7.58542e+03  2.44917e+05
 m0204  0.999968     1152921521786998511      576460752303640143  1.13748e+08  5.96153e+06  2.359154  1.69944e+04  4.09347e+03  1.34064e+05
 m0204  1.009755     1152921521786998511                   62130  8.45035e+07  6.57403e+06  2.234385  1.28096e+04  4.18333e+03  1.48792e+05
 m0204  1.014890     1152921521786998511                  274684  7.74881e+07  7.01278e+06  2.198923  1.35300e+04  4.39250e+03  1.55944e+05
 m0204  1.030667     1152921521786998511      576460752303491906  6.03312e+07  9.56778e+06  2.771308  2.38528e+04  7.65361e+03  2.67458e+05
 m0204  1.036067     2305843052163484153     6917554471027771906  2.36149e+09  9.80639e+06  2.992077  5.19542e+04  9.09042e+03  2.55139e+05
 m0204  1.036535     2305843052163484153     5188148574617504258  2.32851e+09  7.32181e+06  3.462308  3.76069e+04  7.74236e+03  2.33111e+05
 m0204  1.036739     1152921521786998511                  318507  5.25908e+07  8.36417e+06  2.805769  2.06458e+04  6.76722e+03  2.37694e+05
 m0204  1.045496     1152921521786998511     1152921521786777763  4.23101e+07  5.96014e+06  2.765231  1.31947e+04  4.73597e+03  1.69264e+05
 m0204  1.065288     2305843052163484153     2305843120883190728  2.28053e+09  6.17194e+06  3.004385  2.94722e+04  5.59125e+03  1.64000e+05
 m0204  1.075218     2305843052163484153     1729382317040078797  2.28053e+09  8.16194e+06  2.965308  3.91347e+04  7.31972e+03  2.13347e+05
 m0204  1.079499     2305843052163484153     2305843069343583176  2.28053e+09  6.61111e+06  3.204154  3.10347e+04  6.35986e+03  1.92264e+05
 m0204  1.099143     2305843052163484153      576460752303798001  2.28053e+09  6.36264e+06  2.148385  2.11750e+04  3.93236e+03  1.18982e+05
 m0204  1.108859     2305843052163484153      576460760893740260  2.06406e+09  8.10736e+06  3.008846  3.04236e+04  7.14389e+03  2.28667e+05
 m0204  1.115636     2305843052163484153     1152921513197101566  2.04621e+09  6.41042e+06  3.060461  2.49028e+04  5.76556e+03  1.83389e+05
 m0204  1.115941     2305843052163484153      576460760893440453  2.04061e+09  7.16014e+06  3.012000  2.72056e+04  6.32972e+03  2.01764e+05
 m0204  1.116456     2305843052163484153      576460760893744738  2.03864e+09  8.17278e+06  3.007769  3.09597e+04  7.21167e+03  2.29986e+05
 m0204  1.125150     2305843052163484153      576460760893478958  2.03569e+09  9.83667e+06  3.049077  3.78514e+04  8.80500e+03  2.80583e+05
 m0204  1.145067     2305843052163484153                  265827  1.97614e+09  7.77486e+06  1.947538  1.81000e+04  4.26819e+03  1.42139e+05
 m0204  1.157842     2305843052163484153                  288782  1.97614e+09  8.32653e+06  2.008538  1.97389e+04  4.72764e+03  1.57903e+05
 m0204  1.158965     2305843052163484153      576460752303840608  1.97614e+09  5.98431e+06  2.792000  1.90500e+04  4.85500e+03  1.60208e+05
 m0204  1.169988     2305843052163484153      576460760893631575  1.97614e+09  7.38333e+06  3.042308  2.43681e+04  6.53639e+03  2.17750e+05
 m0204  1.172175     2305843052163484153      576460760893541672  1.97614e+09  6.44417e+06  3.053308  2.12125e+04  5.72653e+03  1.91028e+05
 m0204  1.181073     2305843052163484153                  374260  1.97614e+09  6.30889e+06  0.725485  4.91903e+03  1.21335e+03  4.35944e+04
 m0204  1.186763     2305843052163484153                  422665  1.97614e+09  7.44514e+06  1.835769  1.15675e+04  3.75708e+03  1.38092e+05
 m0204  1.189506     2305843052163484153                  326151  1.97614e+09  6.12139e+06  2.031385  1.04328e+04  3.45528e+03  1.25944e+05
 m0204  1.191983     2305843052163484153                  165946  1.97614e+09  6.63139e+06  0.843538  6.00944e+03  1.49806e+03  5.33361e+04
 m0204  1.193959     2305843052163484153                  293186  1.97614e+09  7.10597e+06  1.872538  1.15239e+04  3.67069e+03  1.33912e+05
 m0204  1.196590     2305843052163484153      576460752303750045  1.97614e+09  6.92917e+06  2.576077  1.32700e+04  5.02375e+03  1.84597e+05
 m0204  1.199001     2305843052163484153                  120901  1.97614e+09  7.62972e+06  2.054461  1.30832e+04  4.35792e+03  1.58903e+05
 m0204  1.206541     2305843052163484153                  108263  1.66929e+09  8.05903e+06  2.455923  1.51097e+04  5.55944e+03  2.03847e+05
 m0204  1.209281     2305843052163484153                  180428  1.66554e+09  8.36431e+06  2.496692  1.58014e+04  5.86944e+03  2.15361e+05
 m0204  1.209505     2305843052163484153      576460760893733266  1.65876e+09  6.37306e+06  2.525846  1.20924e+04  4.52722e+03  1.66208e+05
 m0204  1.212247     2305843052163484153                  209493  1.65097e+09  8.82861e+06  2.434538  1.63903e+04  6.03264e+03  2.21389e+05
 m0204  1.212727     2305843052163484153                  223631  1.65097e+09  7.44403e+06  2.549385  1.41764e+04  5.33889e+03  1.96097e+05
 m0204  1.212796     2305843052163484153                  383087  1.65097e+09  6.73056e+06  2.527231  1.28237e+04  4.78417e+03  1.75542e+05
 m0204  1.213143     2305843052163484153                  120599  1.65097e+09  7.33750e+06  2.532692  1.40486e+04  5.22847e+03  1.91722e+05
 m0204  1.213432     2305843052163484153                  231966  1.65097e+09  6.82875e+06  2.370077  1.25062e+04  4.53542e+03  1.66333e+05
 m0204  1.213751     2305843052163484153                  182760  1.65097e+09  8.36972e+06  2.482923  1.57958e+04  5.84042e+03  2.14181e+05
 m0204  1.213780     2305843052163484153                  116847  1.65097e+09  9.36681e+06  2.418923  1.73944e+04  6.35750e+03  2.33111e+05
 m0204  1.214584     2305843052163484153                  230281  1.65097e+09  1.00562e+07  2.616000  1.94875e+04  7.41097e+03  2.72236e+05
 m0204  1.214648     2305843052163484153                  341751  1.65097e+09  7.29639e+06  2.455385  1.37300e+04  5.03194e+03  1.84389e+05
 m0204  1.215286     2305843052163484153                  314196  1.65097e+09  8.30319e+06  2.563000  1.57500e+04  5.98556e+03  2.20194e+05
 m0204  1.215477     2305843052163484153                  346202  1.65097e+09  9.25528e+06  2.474615  1.75056e+04  6.43667e+03  2.35861e+05
 m0204  1.215477     2305843052163484153                  226303  1.65097e+09  6.43847e+06  2.562461  1.22207e+04  4.64083e+03  1.70708e+05
 m0204  1.215487     2305843052163484153      576460760893587288  1.65097e+09  6.67806e+06  2.578538  1.28553e+04  4.84903e+03  1.77931e+05
 m0204  1.218293     2305843052163484153     1729382265500334990  1.65097e+09  7.64542e+06  2.478846  1.45056e+04  5.32736e+03  1.95139e+05
 m0204  1.218805     2305843052163484153                  327099  1.65097e+09  8.21819e+06  2.446769  1.53556e+04  5.64528e+03  2.07056e+05
 m0204  1.219509     2305843052163484153                  319519  1.65097e+09  1.06860e+07  2.374923  1.96986e+04  7.11375e+03  2.60611e+05
 m0204  1.219578     2305843052163484153      576460752303600566  1.65097e+09  8.50986e+06  2.550692  1.63444e+04  6.10875e+03  2.24014e+05
 m0204  1.219578     2305843052163484153                  272478  1.65097e+09  8.18056e+06  2.543000  1.55611e+04  5.85139e+03  2.14903e+05
 m0204  1.219766     2305843052163484153                  299139  1.65097e+09  8.66806e+06  2.519000  1.64278e+04  6.13917e+03  2.25375e+05
 m0204  1.219766     2305843052163484153                   73519  1.65097e+09  7.55875e+06  2.585461  1.44056e+04  5.49889e+03  2.02319e+05
 m0204  1.219894     2305843052163484153                  122438  1.65097e+09  7.34236e+06  2.496615  1.39181e+04  5.15347e+03  1.88958e+05
 m0204  1.219894     2305843052163484153     1152921521787035443  1.65097e+09  9.98444e+06  2.577000  1.92903e+04  7.24403e+03  2.65750e+05
 m0204  1.219914     2305843052163484153                  278080  1.65097e+09  1.03728e+07  2.468846  1.94931e+04  7.19486e+03  2.63861e+05
 m0204  1.219923     2305843052163484153                  320044  1.65097e+09  7.04792e+06  2.595692  1.34096e+04  5.14750e+03  1.89542e+05
 m0204  1.219928     2305843052163484153                  173265  1.65097e+09  7.59486e+06  2.527615  1.44653e+04  5.39958e+03  1.98125e+05
 m0204  1.219928     2305843052163484153                  159871  1.65097e+09  7.85167e+06  2.524461  1.49097e+04  5.57264e+03  2.04611e+05
 m0204  1.219958     2305843052163484153                  394801  1.65097e+09  9.45167e+06  2.524692  1.79583e+04  6.71000e+03  2.46264e+05
 m0204  1.219963     2305843052163484153      576460752303577486  1.65097e+09  8.76333e+06  2.591461  1.67111e+04  6.39042e+03  2.35181e+05
 m0204  1.219968     2305843052163484153      576460752303604674  1.65097e+09  6.95028e+06  2.516769  1.32632e+04  4.91944e+03  1.80347e+05
 m0204  1.219968     2305843052163484153                  102264  1.65097e+09  8.70347e+06  2.582154  1.66111e+04  6.32347e+03  2.32542e+05
 m0204  1.220313     2305843052163484153      576460752303762316  1.65097e+09  7.53125e+06  2.588846  1.44514e+04  5.48861e+03  2.01736e+05
 m0204  1.220313     2305843052163484153     1729382256910665480  1.65097e+09  8.84167e+06  2.549923  1.70444e+04  6.34472e+03  2.32583e+05
 m0204  1.220313     2305843052163484153      576460752303792703  1.65097e+09  6.43653e+06  2.514308  1.22368e+04  4.55014e+03  1.66917e+05
 m0204  1.220540     2305843052163484153                  172955  1.34494e+09  8.43028e+06  2.541308  1.61583e+04  6.02819e+03  2.21083e+05
 m0204  1.220697     2305843052163484153                  131010  1.34008e+09  6.87403e+06  2.545077  1.31351e+04  4.92236e+03  1.80667e+05
 m0204  1.221432     2305843052163484153                  272289  1.32782e+09  8.58181e+06  2.540308  1.67292e+04  6.13889e+03  2.24444e+05
 m0204  1.221432     2305843052163484153                  182659  1.32782e+09  8.49069e+06  2.590077  1.61597e+04  6.18722e+03  2.27764e+05
 m0204  1.221610     2305843052163484153      576460760893684770  1.31561e+09  6.52917e+06  2.595461  1.25100e+04  4.77069e+03  1.75444e+05
 m0204  1.221788     2305843052163484153     1152921521786892753  1.30854e+09  8.67292e+06  2.533538  1.67153e+04  6.18361e+03  2.26472e+05
 m0204  1.222015     2305843052163484153                  386632  1.30230e+09  7.89819e+06  2.589692  1.50819e+04  5.75611e+03  2.11764e+05
 m0204  1.222365     2305843052163484153                  351949  1.29899e+09  6.77764e+06  1.005923  6.18722e+03  1.75972e+03  6.81306e+04
 m0204  1.222459     2305843052163484153                  230012  1.28748e+09  9.09583e+06  1.419615  1.07535e+04  3.44208e+03  1.31461e+05
 m0204  1.222687     2305843052163484153                  352263  1.28733e+09  7.17028e+06  1.399769  8.35625e+03  2.66681e+03  1.02231e+05
 m0204  1.222845     2305843052163484153                  232495  1.28733e+09  7.06389e+06  0.736408  4.96319e+03  1.36208e+03  5.11417e+04
 m0204  1.222973     2305843052163484153                  338896  1.28733e+09  6.54250e+06  1.104846  6.54708e+03  1.88236e+03  7.22236e+04
 m0204  1.222973     2305843052163484153                  380571  1.28733e+09  6.42208e+06  1.250000  6.89722e+03  2.09986e+03  8.13028e+04
